"code","iso","country","UWX.raw.1990","UWX.raw.1991","UWX.raw.1992","UWX.raw.1993","UWX.raw.1994","UWX.raw.1995","UWX.raw.1996","UWX.raw.1997","UWX.raw.1998","UWX.raw.1999","UWX.raw.2000","UWX.raw.2001","UWX.raw.2002","UWX.raw.2003","UWX.raw.2004","UWX.raw.2005","UWX.raw.2006","UWX.raw.2007","UWX.raw.2008","UWX.raw.2009","UWX.raw.2010","UWX.raw.2011","UWX.raw.2012","UWX.raw.2013","UWX.raw.2014","UWX.raw.2015","UWX.raw.2016","UWX.raw.2017","UWX.raw.2018","UWX.raw.2019","UWX.raw.2020","UWX.raw.2021"
360,"IDN","Indonesia",5.82955401890265,5.73669892934252,5.65381546562091,5.57561270064023,5.50710844010906,5.4466283523658,5.39849675688535,5.36150534877221,5.34590238902854,5.33026179112924,5.31507897167115,5.29789614278344,5.27831540492104,5.25798698460069,5.23877791636859,5.21919490143402,5.20838359115736,5.20044847042597,5.22328556883757,5.24369321010862,5.2583437930515,5.27172670244123,5.27549078754645,5.26298103631732,5.25314391334177,5.24598271975209,5.23817541022312,5.23265477484489,5.20585554736502,5.17953406175123,5.15705810877186,5.13558206261439
364,"IRN","Iran",3.25185151348183,3.18889161568034,3.14200790038453,3.09497035197324,3.06416342658421,3.03774901237521,3.00942610395759,2.99422904268158,2.97536934386111,2.94118355249491,2.89547958645896,2.83724953542043,2.78076304339746,2.73213123295793,2.68144477010681,2.62840247264166,2.58103586994489,2.57463807592744,2.56466676314133,2.56148185499085,2.56246044896751,2.55521793022093,2.56267929348811,2.56021745829953,2.55092186398421,2.5395125936254,2.51744526623637,2.49061605437227,2.46638213713529,2.43450605780109,2.40588789878341,2.37714265334038
368,"IRQ","Iraq",3.69388465699608,3.62524891455868,3.55474242681116,3.48672637286984,3.42870014232314,3.37697721158077,3.31758909613268,3.25913023526652,3.20068678512083,3.13045210990263,3.06314201555745,3.01139496461698,2.97505026346054,2.96886570866733,2.92851646621892,2.91118468967884,2.89065612393225,2.87807342358619,2.85891688304335,2.83529186592013,2.82055322651058,2.79394676890124,2.7156320129098,2.63688704316421,2.56938109494355,2.50877641060682,2.44387598138825,2.38928431669192,2.34275861877447,2.29613709475825,2.25942451061292,2.22573691272304
372,"IRL","Ireland",1.15476544425585,1.15089254023446,1.14131776530454,1.1318407601625,1.123165542553,1.11528899169644,1.10810716933811,1.100915396747,1.09396360857383,1.08749152475107,1.08168097723117,1.07657749669164,1.07369116382712,1.07098507610841,1.06853178521151,1.06670588149312,1.06537720937904,1.06406449389826,1.06263605025481,1.06079820640752,1.05881291924901,1.05684019453184,1.05587557012885,1.05525182880141,1.05454635457752,1.05338330237711,1.05236800226326,1.05120179436426,1.04998308388738,1.04884501907463,1.04819550977711,1.04780114104673
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",1.16046216118749,1.15736250769871,1.14845811115875,1.13970794207574,1.13142551762884,1.12364169297384,1.11628801911128,1.10967243561858,1.10316302511888,1.09756584460364,1.09224189116944,1.08744186731851,1.08607311841135,1.08449622766199,1.08250819899745,1.08089315744959,1.07938980266216,1.07836164171015,1.0776766898937,1.0765948063689,1.07506403286848,1.07329540473514,1.07246371641028,1.07161287716964,1.07104125458463,1.07023799570696,1.06977550900395,1.06907951021876,1.06833105744892,1.06753852497957,1.06712938199869,1.06666548781805
380,"ITA","Italy",1.179218539966,1.1757139683767,1.1667147919277,1.1578731723699,1.14926264930337,1.14158787604532,1.13492626970292,1.12825650984505,1.12232088002396,1.11724004005073,1.11228210705239,1.10777506960222,1.10599771484058,1.10515410116447,1.10449784915946,1.10345799874608,1.10251335286241,1.10145463556613,1.10027486539097,1.09865258125444,1.09683176384609,1.09478979201592,1.09366553383928,1.09315451277017,1.09245300678556,1.09136489557451,1.09021391763005,1.08895675544395,1.08754628233758,1.08606616566666,1.08499685564294,1.08388345183017
388,"JAM","Jamaica",5.76715213649995,5.71592352882386,5.65615149612374,5.59119289810198,5.52243262546965,5.44839410455971,5.37701208423472,5.31269832205359,5.25138397415685,5.18513216765247,5.12333402165103,5.07890429718194,5.03993045512335,4.99611658686967,4.95814802991173,4.92273421351117,4.8905457193274,4.86340960869094,4.84504296789502,4.83357103994229,4.81836372181252,4.80801859928141,4.79368035758499,4.77973295397011,4.76297361649,4.74871820490833,4.7376304395623,4.71524314326974,4.69179960675695,4.66840991129145,4.65376216697872,4.63950367480724
392,"JPN","Japan",1.32590008017634,1.32265614901215,1.31810208746639,1.3127159146819,1.30629550779939,1.29863745157588,1.29134495715759,1.2831319504334,1.27448106052331,1.26573362892975,1.25721014727598,1.24534285252663,1.24480634774901,1.24881404386206,1.25095806721873,1.25287499937663,1.25776465570658,1.25879296474015,1.25701818066283,1.25330469283803,1.24849860207202,1.24457388054672,1.24887771303946,1.25265461452912,1.2559651401525,1.25705435817112,1.25665030454167,1.25556296021321,1.25341118471172,1.2500799656162,1.24741961513796,1.24464185009829
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",3.23271420091598,3.20543500664472,3.17953198931504,3.15888789338033,3.13907590574727,3.11010210216204,3.08376160122837,3.06163754395916,3.03301997401401,3.00079126254766,2.96625311152596,2.93044976617108,2.89239333517277,2.92834466126853,2.95297580905955,2.95962087126096,2.97116044248973,2.98557402404562,2.98425643058494,2.98717492664232,3.00469991884002,3.03612917698964,3.06800007046537,3.00951923652687,2.95828816281739,2.91606509303672,2.87622981005994,2.84033604130583,2.80730304302264,2.77045319771218,2.74064997876901,2.71146979683678
398,"KAZ","Kazakhstan",3.52550601757261,3.48819136720561,3.44389577463245,3.40761008052984,3.37410103816475,3.34415575973428,3.31331234031698,3.28082787346442,3.25732646356319,3.23778010899911,3.17586872544973,3.10693290157582,3.03738764554057,3.02183205610812,3.00248220569841,2.97927431799235,2.95261938282906,2.91630782119068,2.88603324151669,2.8665833493678,2.84584438321034,2.80510629039683,2.77190636385443,2.73368768764978,2.69435295374731,2.65620107448092,2.6119381175224,2.59428529007374,2.57836474731367,2.56006953718968,2.5491891629675,2.53904449256439
404,"KEN","Kenya",8.41296858106462,8.3688840130515,8.32934301370276,8.29283902430368,8.25505741086754,8.22170951529782,8.19030282422265,8.16466623398905,8.13962334701163,8.11562412911928,8.09863611152435,8.08537473008704,8.07399134314227,8.06087173676154,8.0488177840018,8.03074242883062,8.00818410182539,7.98213674560058,7.92200239560236,7.87245060783906,7.82416001359111,7.75166601131075,7.67581798656571,7.60455083711504,7.51407427035443,7.44467973904654,7.38015348804059,7.31384182113301,7.24502324750266,7.17589471432252,7.11463846258201,7.0555785286584
296,"KIR","Kiribati",5.51150751002101,5.49444350675062,5.47773002197996,5.46192223490167,5.44634981786522,5.43134526268231,5.41726457057315,5.406570993078,5.40192895550096,5.39655383924068,5.38802691631429,5.37845058305975,5.36743579113396,5.35608836734564,5.34746121488547,5.33665835464425,5.33072608515137,5.32386564128468,5.30542892801984,5.29367033851135,5.28209776678003,5.27032260338953,5.25708238473692,5.24235980055746,5.2285237262633,5.21124861389731,5.19268962383909,5.1641506219051,5.1371182320784,5.12600240964772,5.11617574178257,5.10724933152482
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",2.13678997369919,2.13254865051206,2.15515709091466,2.17062254810465,2.18080706103262,2.17343681807679,2.144594653186,2.12242423449445,2.10894226684064,2.09664908935695,2.09148706818112,2.09276250885613,2.09588207050299,2.09419946139469,2.0830832721028,2.05914093889016,2.0478784198139,2.04935507109188,2.0487598605488,2.04681498141808,2.04768002030422,2.04294820091693,2.03557537738827,2.02053537469192,2.00314051825388,1.99123920481789,1.97725528846996,1.96500858315568,1.95575519563793,1.93748785603751,1.92535291756961,1.91558524319924
417,"KGZ","Kyrgyzstan",3.71079177076636,3.64467772358868,3.59318841400832,3.55607200835347,3.54417537361208,3.55139380304848,3.55819507063643,3.57059948671881,3.58090836638716,3.61549816518902,3.65141344714902,3.67687146719126,3.69562442304797,3.70101010285606,3.69880765215005,3.70612849493898,3.69120875938518,3.66522991574796,3.63211297073155,3.60728779150787,3.58654635396463,3.54577919949304,3.54193424280593,3.51056673350331,3.46051899842612,3.40459940136538,3.34782486655301,3.29001928484111,3.26243313047306,3.23485250811766,3.22304271368498,3.21363376851643
418,"LAO","Laos",7.43982961055174,7.39523679491599,7.35277567603293,7.31181068763459,7.2711264900481,7.22969280443799,7.18777030509176,7.14574008667015,7.103297798658,7.05286951050207,7.00394465214992,6.95444249373731,6.90405871183015,6.85493158357903,6.82071388062429,6.78672531231228,6.748786334395,6.71066516040906,6.68058778349674,6.64607367440307,6.61235723504488,6.58706631544563,6.5677430902982,6.54946032980374,6.5370053994979,6.53166863517158,6.52232383071062,6.51025530387867,6.47538597987903,6.44134728794619,6.41086330492184,6.38166263377414
428,"LVA","Latvia",2.85202919113892,2.79124860273254,2.7216025974265,2.63580680846795,2.57778334993998,2.53647552386976,2.50777556211829,2.4822490480804,2.46747929784356,2.45477271334248,2.42223886130625,2.37522650916445,2.33819369744807,2.29718259539609,2.25511867487517,2.2230362373151,2.19238016522137,2.15816192426117,2.10681914012759,2.05740217390326,2.04344340312795,2.04227875558049,2.03131752423713,2.0170489470745,2.01410680967321,2.00614089056852,1.98411770100599,1.97566726512248,1.96235873285265,1.94921057809037,1.94282930497096,1.9367579460281
422,"LBN","Lebanon",3.46170037662709,3.42094675876249,3.39327725731246,3.36226326698259,3.33537703310971,3.30333622506883,3.26557255045739,3.3575097305423,3.44678699694351,3.53699328317824,3.63144548745273,3.64816286367696,3.67093948376302,3.70071283411992,3.72183476652471,3.73891793333489,3.77596258838078,3.80974550565909,3.83005362973482,3.84111733984864,3.85473806459607,3.82535740245931,3.75588826565464,3.69324729606779,3.6480526908135,3.59204814066656,3.5246752637479,3.45964989255726,3.39723685524438,3.32089144420787,3.25498623685512,3.19028904427292
426,"LSO","Lesotho",8.93992107333374,8.90023586335156,8.86000719432382,8.81802801978101,8.77942126643441,8.73996297206848,8.70053098722641,8.66072153230073,8.62680171098677,8.59479955061842,8.56719329655707,8.53408794664368,8.50366210781884,8.47481405525183,8.4516728421451,8.41560825682549,8.3797585691758,8.3464567285765,8.31180617965837,8.2790986531983,8.23765582776359,8.19511271460547,8.14908854639026,8.09107868834453,8.03995054127411,7.99026649510791,7.94280536076604,7.90066208667674,7.86011683116726,7.81986322346009,7.78849808145855,7.75755993323061
430,"LBR","Liberia",8.96385365540386,9.00268875826923,9.05199844128081,9.10977622974896,9.16477645526427,9.21692639908522,9.2691166254378,9.29157353550114,9.29393712076868,9.27788298329869,9.23138248994354,9.19462331450355,9.15745654239418,9.15185104957183,9.13944380014817,9.12526838589024,9.10631865497397,9.08813586944512,9.05828016166366,9.04105140790892,9.02068927855716,8.99943375256852,8.97134170416831,8.94204857260514,8.90052994446808,8.86031198656682,8.83108951964189,8.80097384736822,8.77069030891338,8.74187901065197,8.7179412074012,8.69513434915912
434,"LBY","Libya",4.89254111237256,4.69402817289078,4.51361880318495,4.35117928991538,4.19420279116953,4.03976540903768,3.90869288793448,3.80985405391525,3.73379591091503,3.67168313107307,3.61650718377661,3.58379550661153,3.56676496142235,3.54862337109798,3.54678210820416,3.54230234013955,3.54762952016076,3.58292744441427,3.48457741322243,3.40313197969645,3.32188042345197,3.30347935052553,3.24059344618714,3.21119389938997,3.2080355717785,3.22914485828631,3.25771584682271,3.26739445892639,3.26353787215712,3.26204545618224,3.33532455993566,3.4128359628369
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",3.12544051784902,3.11663744227167,3.02951295673377,2.94216233896546,2.91766053273543,2.88542732602351,2.83930665986158,2.79068107413326,2.75208070573952,2.70675321911725,2.62799873030116,2.54456574297441,2.48459290446795,2.42243690348387,2.37699201471627,2.34533443954153,2.31755932523539,2.28768198953737,2.2380221280054,2.1794416925435,2.16886362927721,2.15661867793432,2.12443205970479,2.09852285617848,2.07609486653837,2.04853736053086,2.01480707463543,1.98914507842173,1.9636701760264,1.94023736061892,1.92470914163787,1.91046317943296
442,"LUX","Luxembourg",1.11497157157137,1.11275162446766,1.10827852454911,1.10332104509323,1.09712749234044,1.09141104283661,1.08672128916302,1.08210170309233,1.07779889510202,1.07432171654666,1.07128295944531,1.0681077546409,1.06666804171634,1.06559705768049,1.0647615571767,1.0639041610784,1.06233498445463,1.06048456343374,1.05909197658505,1.05789063018939,1.05669231309944,1.05523131449141,1.05419354089345,1.05351828039668,1.05294160719118,1.05221747452145,1.05154486928247,1.05119800414862,1.05071998769312,1.05027886984326,1.04986234210758,1.04947220406726
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,"MDG","Madagascar",8.81247387301368,8.80774387038388,8.80285932109318,8.79515985033582,8.78874871138362,8.78123408970377,8.77292531550746,8.76586061266653,8.74747037857475,8.72735474041198,8.70882511262174,8.70008084843677,8.69777969390219,8.68791107455122,8.67524699205427,8.66201061697738,8.64702805406802,8.633553570322,8.61731230536187,8.63013920286389,8.64201401627326,8.65146851853986,8.65344072871054,8.63329070813831,8.59523955550701,8.56792072319536,8.54310681656565,8.50825353921142,8.47174280307959,8.4330101361437,8.39707816692642,8.3625565310221
454,"MWI","Malawi",8.86484501056275,8.84035872317764,8.82144408755316,8.80411315881165,8.78468036144746,8.7571624630578,8.72570749222122,8.70091851246307,8.67866988198044,8.63920029271974,8.60174901945295,8.57000431805706,8.53189777658904,8.48778387752921,8.43810238199366,8.385359307298,8.34455953813394,8.29611693844883,8.25017504190394,8.20727366943767,8.16700437243946,8.13106252470573,8.10298722135275,8.07647749464664,8.03656802000328,8.00243612602105,7.97654640376767,7.96169949005026,7.92642985877972,7.88826787220513,7.85265090565848,7.81704458413244
458,"MYS","Malaysia",3.70933178554155,3.59841355862178,3.59760308875686,3.56950356997132,3.51831935224306,3.4667338483895,3.39820833132663,3.30995115556152,3.19474693904064,3.07378057655163,2.96665939053951,2.83910514635121,2.71995856408026,2.60694019300347,2.63943447385527,2.67429529007369,2.6995686365717,2.73332731997985,2.77180665580381,2.79930837386097,2.81600651565667,2.85328914417665,2.87915967415578,2.89103794406346,2.90416069730086,2.91739436108814,2.93518053213684,2.94995428551971,2.92368664555964,2.89777938499518,2.87806819341997,2.85898401798196
462,"MDV","Maldives",8.36415548516051,8.26455299394944,8.16505645050258,8.0680167021229,7.97315189058115,7.87688921700483,7.78381718620105,7.69127609750491,7.59624195343833,7.50624547241016,7.42009540602608,7.34127961978425,7.26928965593819,7.19703705403621,7.14717473354068,7.11245070484489,7.07805209434249,7.05036509317412,7.02970298313509,7.01956005437888,6.98964943430553,6.9697580048136,6.95406842869575,6.94055085944555,6.93278432848088,6.91941074506178,6.92191716841326,6.88929653659523,6.852779717349,6.8146283171861,6.78666738820344,6.75950295279144
