"code","iso","country","FGA.raw.1999","FGA.raw.2000","FGA.raw.2001","FGA.raw.2002","FGA.raw.2003","FGA.raw.2004","FGA.raw.2005","FGA.raw.2006","FGA.raw.2007","FGA.raw.2008","FGA.raw.2009","FGA.raw.2010","FGA.raw.2011","FGA.raw.2012","FGA.raw.2013","FGA.raw.2014","FGA.raw.2015","FGA.raw.2016","FGA.raw.2017","FGA.raw.2018","FGA.raw.2019","FGA.raw.2020","FGA.raw.2021","FGA.raw.2022"
188,"CRI","Costa Rica",0.592846669817391,0.609329569532823,0.59954393553467,0.541646282764462,0.452972933614232,0.375843007273568,0.2998883006997,0.234098525169901,0.200538844199728,0.17368924288681,0.152298335412279,0.159604034373784,0.163941596041806,0.163155600167625,0.165289156688241,0.179487339036337,0.17847256642815,0.173077401898728,0.16313066266632,0.155065424728169,0.145614512148438,0.130369476318375,0.11387428262297,0.0910557223686985
384,"CIV","Cote d'Ivoire",0.761634122160326,0.621963838587527,0.589804003053181,0.534732423352933,0.463277476896736,0.419747468256326,0.38125169020574,0.335383240194223,0.27591567946463,0.209265340177635,0.146068778343265,0.106156685591866,0.0746009944945196,0.0493693256381524,0.0317439459432809,0.0246511333616761,0.0299074898898155,0.041489602734061,0.0554098503214553,0.0722503866392192,0.0891428935517256,0.101741305169092,0.109704412800036,0.111001189224318
191,"HRV","Croatia",NA,NA,NA,NA,NA,0.182822284433703,0.20805050823676,0.231389235242409,0.251682838803903,0.265944151976146,0.271602159969688,0.267707979569628,0.250976474559728,0.229521873026889,0.204262184728961,0.172534676358334,0.150128775396834,0.133035499435546,0.12406160490599,0.117372302522201,0.11277450940278,0.110435836872535,0.106752006424549,0.102387354726762
192,"CUB","Cuba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
531,"CUW","Curacao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,"CYP","Cyprus",0.379161026331586,0.264023055772907,0.135309991263906,0.141193376238249,0.144249153112008,0.144562525749298,0.141099304936485,0.13702833935572,0.131055714139562,0.128545595288851,0.122522949255851,0.115869400429605,0.108667324845928,0.0974409372712142,0.0839144166205705,0.0717518233372612,0.0622186098856297,0.0555266799291105,0.0520653228714245,0.0526480502349242,0.0538137429096393,0.0544541385502635,0.0569654678191633,0.0586133195706406
203,"CZE","Czech Republic",0.342161032590735,0.386083011236289,0.404166477360566,0.386754569639655,0.333395623777685,0.244464559100907,0.179259356706273,0.142774118421212,0.128381729514883,0.121068519207292,0.108390955962159,0.101285979745805,0.0987640076036311,0.094057906240002,0.0881661781689234,0.0803534767749559,0.068064148819754,0.059686337522177,0.0580740225962502,0.0579338831922047,0.0522873638711254,0.0448500154988856,0.0370648825848083,0.0316821919972086
180,"COD","Dem. Rep. Congo",0.761677123931804,0.622228468789147,0.590111090445607,0.535057741146603,0.463648009953604,0.420106234287288,0.381497404490119,0.335442263585926,0.275843788241741,0.209058569023133,0.145753032952258,0.105931649776689,0.0745055397158867,0.0492780552627754,0.0316728078361217,0.0246998786393506,0.0302634389006957,0.0418168567679249,0.0554943550521478,0.0721534850162231,0.0890572524614324,0.101778709028121,0.109616201730303,0.110871560707924
208,"DNK","Denmark",0.378124691406797,0.319939376207013,0.247401642450876,0.17361259686272,0.137759787646043,0.108358717837701,0.0856573070041406,0.0704415564875913,0.0492137856396706,0.0343582876913782,0.0308291243584999,0.0219331472332209,0.00806907651660582,-0.0014036132233739,-0.0123909850520126,-0.0225005524151067,-0.0418612816038305,-0.0494946695296574,-0.0606021375318471,-0.0599785473728,-0.0654687264441577,-0.07511176500132,-0.0878476819524386,-0.0942041759258737
262,"DJI","Djibouti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,"DMA","Dominica",0.141170191535864,0.124921292917793,0.106390404851294,0.0218860270744388,-0.0392790701172977,-0.0651775187464428,-0.0772695707093403,-0.108588220826291,-0.137510778749148,-0.167053199721635,-0.209488891714909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,"DOM","Dominican Republic",0.762082385433174,0.622441866163284,0.590037293254405,0.534833716071017,0.463329087364485,0.419927970993043,0.381385407908357,0.33523343726659,0.275594238854836,0.208773337483903,0.145838497742588,0.106020856737826,0.0744945601368714,0.0492457159571416,0.0316890515643025,0.024785731787611,0.0301457652734305,0.0419353208267288,0.0555782517609584,0.0724788895536506,0.0891801566168506,0.101733600445297,0.109571356027487,0.110964020431888
218,"ECU","Ecuador",0.761933450909703,0.62225327605093,0.590132882464405,0.535232886601317,0.463968519342019,0.420416675330777,0.381458096548399,0.335379522703005,0.275834681327996,0.20906882424553,0.146117582316232,0.106105354230475,0.0743792291594778,0.0492821895688351,0.0316513787400627,0.0246628665196884,0.0298866786905645,0.0415916457722356,0.0554266034589881,0.0722927399624422,0.0892334050234833,0.101772537221874,0.109623107014757,0.110976621823082
818,"EGY","Egypt",-0.0208082109037897,-0.0250750947680239,-0.0195366990608429,-0.0108331438566163,-0.00422835372084984,0.00268822810640601,2.90177952306792e-05,0.0185216754453077,0.0409876140920438,0.0702450807678354,0.100636184202572,0.131347457879271,0.153490393196046,0.168608111127153,0.170408296913126,0.161273634652007,0.138453069493744,0.125417903433043,0.115035968432504,0.114045487006085,0.111701532024869,0.109485244591669,0.105930322462047,0.100069471998785
222,"SLV","El Salvador",0.761950730572154,0.622374184088379,0.590279348151514,0.535252447371667,0.463635497748238,0.420272582600708,0.381826789863646,0.335543524707326,0.275731872081628,0.20886381829683,0.145834339052735,0.106096795220845,0.0747065136570482,0.049412758567847,0.0315449497858269,0.024649311993554,0.0301970376447545,0.0416961317949465,0.0554321694171969,0.0720692818946889,0.0889896196892184,0.101664957195442,0.109732156590646,0.111075488356644
226,"GNQ","Equatorial Guinea",0.762113823969757,0.622197152336085,0.589995077696611,0.534826061312381,0.463465154941314,0.419853375859708,0.381346548236021,0.335304502786664,0.275705615687762,0.208947775041019,0.146025916934539,0.106057959378846,0.0746019203641852,0.0493140300481505,0.0317984888233447,0.0247730163109612,0.0300831213359407,0.041789382466382,0.055458293226136,0.0721199460168218,0.0890148139599563,0.101681715777283,0.109689431804136,0.111054917227092
232,"ERI","Eritrea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,"EST","Estonia",NA,NA,NA,NA,NA,0.165601487177675,0.150865975477832,0.138688784479094,0.12486957140821,0.102187597542251,0.0825546539368296,0.0730367503440583,0.0696065751343977,0.0618648934154791,0.0536427397596282,0.0481229715351446,0.0452051569497105,0.0476463805709351,0.0517146540546072,0.0438778599806828,0.0320528998714438,0.0128165507530094,-0.0011411492465937,-0.0112631088408498
748,"SWZ","Eswatini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,"ETH","Ethiopia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"FJI","Fiji",0.762510911501,0.622887070742444,0.590449797246198,0.535245174835235,0.463626911286297,0.419798711644851,0.381203132070049,0.335060510443563,0.275522034828872,0.208778771825456,0.14596428926055,0.106167856894162,0.0745995409303064,0.0493938709848432,0.0317770979554015,0.0247653243730193,0.0302369129873821,0.0417734421971316,0.0555187690024836,0.0721374030271114,0.0888254175551397,0.101485326632836,0.10944257362399,0.110832947447348
246,"FIN","Finland",0.446351185666056,0.510486832155732,0.507657984940677,0.417489354993913,0.263423768975155,0.205316605639222,0.16500610019886,0.141162154723445,0.119747172369667,0.100165824641416,0.0794554236148157,0.0650996781492659,0.0480240648861414,0.0325352733046469,0.019238629238983,0.00710212775929997,-0.00637994657291929,-0.0142238460045622,-0.0229341058853628,-0.0297550191286781,-0.0358205876170125,-0.0423868064755638,-0.049223262950884,-0.0543341906346869
250,"FRA","France",-0.016462960407281,0.00351627993518422,0.0293089634223798,0.0620368997992224,0.085122303403117,0.0921333822971853,0.0785337846841245,0.0695446523002612,0.0601645798939348,0.0520095949171144,0.0460197703434968,0.0369275837293468,0.0274246132205878,0.0254520095798088,0.0232225735327316,0.01922337254522,0.0121372303398455,0.00762928944183061,0.00182344922391819,-0.00708651274067162,-0.0230418880180119,-0.0392099605804523,-0.0548295450820234,-0.065725208031485
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",0.76241182021247,0.622473266282674,0.59028723223746,0.535287879344769,0.46363271272245,0.419682550165543,0.381142058524163,0.34692876339748,0.305261056684211,0.257849649583749,0.212990098745071,0.188925382913699,0.194714179777935,0.209263670341536,0.216286516042961,0.216750134774434,0.205719287671819,0.188383275516589,0.160819708407109,0.134525788514327,0.106809745924614,0.0739235780766057,0.0640429569238123,0.0628246210338692
270,"GMB","Gambia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,"GEO","Georgia",NA,0.259199529026167,0.767798210448737,1.40323214833068,2.05521450058447,2.58221157030322,2.84179096980986,2.75202779060357,2.34578579153548,1.71146062248731,0.983776198257336,0.207865830953034,0.11067473574607,0.0705105252151459,0.0122694199668905,-0.0448782132631279,-0.104121852404901,-0.172927092712469,-0.368616882479463,-0.471331515018612,-0.515702365829614,-0.559393322173833,-0.557217139314303,NA
276,"DEU","Germany",0.0579970333438702,0.0429974859918749,0.0273315621123842,0.0102507980427611,0.00959625704187261,0.0109870424357279,0.0124733385610765,0.0152468243157242,0.0189024252416028,0.0235288830990699,0.0191012488013478,0.0141031840620738,0.0143451419120175,0.0130086138582752,0.0116616521119193,0.0116688723833622,0.0128228851170031,0.0137900175768539,0.0146560536932643,0.00974611983907336,0.00179809764960681,-0.0106349249018998,-0.0218177319863231,-0.0290322592939495
288,"GHA","Ghana",-0.132331310455247,-0.13383819315582,-0.159535153642855,-0.203658970701498,-0.281699571514673,-0.319941460173141,-0.337361948337659,-0.298651831285061,-0.219757003757265,-0.14640569656894,0.0221611398213188,0.211652718403779,0.453545556749366,0.605191413811848,0.558715549626958,0.474927132738465,0.362593305070664,0.263432679611373,0.122178921566628,0.0147829902299386,-0.0166269918710779,-0.0572231989661336,-0.0331894029280632,-0.028037461782201
300,"GRC","Greece",0.224035038582035,0.19599157144576,0.153952919283736,0.0895937268660985,0.0405306955391767,0.00332784652797291,-0.0108491953290498,-0.04981993937378,-0.0672247581908813,-0.0655362513263248,-0.0462134500319439,-0.0301920325725469,-0.0157175175255347,0.00797329776451017,0.033233161955488,0.0598207667729436,0.0884335745896976,0.0734935496038165,0.0602330760049754,0.0461508023462649,0.0272251380557242,0.0087050515595164,-0.00925450553625662,-0.0210799574645387
304,"GRL","Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
