"code","iso","country","MUL.raw.1992","MUL.raw.2000","MUL.raw.2007","MUL.raw.2008","MUL.raw.2009","MUL.raw.2010","MUL.raw.2011","MUL.raw.2012","MUL.raw.2013","MUL.raw.2014","MUL.raw.2015","MUL.raw.2016","MUL.raw.2017","MUL.raw.2018","MUL.raw.2019","MUL.raw.1990","MUL.raw.1991","MUL.raw.1993","MUL.raw.1994","MUL.raw.1995","MUL.raw.1996","MUL.raw.1997","MUL.raw.1998","MUL.raw.1999","MUL.raw.2001","MUL.raw.2002","MUL.raw.2003","MUL.raw.2004","MUL.raw.2005","MUL.raw.2006","MUL.raw.2020","MUL.raw.2021"
756,"CHE","Switzerland",4100.6,4131.2,4096.7,4140.2,4161.5,4240,4280,4294,4369,4555,4731,4794,4936,4916,4900,4940,5330,5465,5653,5461,5565,5478,5576,5708,6006,6030,6050,5992,6012,6079,6096,6130
760,"SYR","Syria",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
158,"TWN","Taiwan",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
762,"TJK","Tajikistan",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
834,"TZA","Tanzania",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
764,"THA","Thailand",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
626,"TLS","Timor-Leste",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
768,"TGO","Togo",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
776,"TON","Tonga",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
780,"TTO","Trinidad and Tobago",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
788,"TUN","Tunisia",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
792,"TUR","Turkiye",-9999,22315,23448,27234,29348,31944,32973,30470,30617,31031,30999,31081,29736,31352,30082,-9999,30366,-9999,28454,30196,29733,30862,30786,30920,31230,31283,33763,34173,34533,35017,34581,-9999
795,"TKM","Turkmenistan",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
796,"TCA","Turks and Caicos Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
798,"TUV","Tuvalu",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
800,"UGA","Uganda",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
804,"UKR","Ukraine",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
784,"ARE","United Arab Emirates",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
826,"GBR","United Kingdom",-9999,27100,28900,29750,31042,31697,33392,33954,34945,35532,35279,36121,35121,35479,34780,33424,-9999,-9999,-9999,32507.45,31954.51,31066.06,30412.98,30890,31131,31475,31710,30912,30786,30678,31002,31237
840,"USA","United States of America",188939,188449,194990,197748,200742,197113,195943,202393,206040,213080,220854,218450,222560,223548,-9999,230534,230180,233237,232693,229200,222188,227749,228583,228873.6,231395.6,234416.5,237782.192,243225,243724.3,265224.5,-9999,-9999
858,"URY","Uruguay",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
860,"UZB","Uzbekistan",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
548,"VUT","Vanuatu",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
862,"VEN","Venezuela",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
704,"VNM","Viet Nam",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
876,"WLF","Wallis and Futuna Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
732,"ESH","Western Sahara",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
887,"YEM","Yemen",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
894,"ZMB","Zambia",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
716,"ZWE","Zimbabwe",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
