"code","iso","country","GHP.raw.1960","GHP.raw.1961","GHP.raw.1962","GHP.raw.1963","GHP.raw.1964","GHP.raw.1965","GHP.raw.1966","GHP.raw.1967","GHP.raw.1968","GHP.raw.1969","GHP.raw.1970","GHP.raw.1971","GHP.raw.1972","GHP.raw.1973","GHP.raw.1974","GHP.raw.1975","GHP.raw.1976","GHP.raw.1977","GHP.raw.1978","GHP.raw.1979","GHP.raw.1980","GHP.raw.1981","GHP.raw.1982","GHP.raw.1983","GHP.raw.1984","GHP.raw.1985","GHP.raw.1986","GHP.raw.1987","GHP.raw.1988","GHP.raw.1989","GHP.raw.1990","GHP.raw.1991","GHP.raw.1992","GHP.raw.1993","GHP.raw.1994","GHP.raw.1995","GHP.raw.1996","GHP.raw.1997","GHP.raw.1998","GHP.raw.1999","GHP.raw.2000","GHP.raw.2001","GHP.raw.2002","GHP.raw.2003","GHP.raw.2004","GHP.raw.2005","GHP.raw.2006","GHP.raw.2007","GHP.raw.2008","GHP.raw.2009","GHP.raw.2010","GHP.raw.2011","GHP.raw.2012","GHP.raw.2013","GHP.raw.2014","GHP.raw.2015","GHP.raw.2016","GHP.raw.2017","GHP.raw.2018","GHP.raw.2019","GHP.raw.2020","GHP.raw.2021","GHP.raw.2022"
214,"DOM","Dominican Republic",0.00120485145485732,0.00123215025165656,0.00125180880527008,0.0012130870581919,0.00131543813109407,0.00124034363374684,0.00123703994642709,0.00118045426092916,0.00132711626927467,0.00136195420397275,0.00143140720543555,0.00155181755195451,0.00178473484915026,0.00200167917804791,0.00210097754742214,0.00207301154049592,0.00205264589467154,0.00189707392665973,0.00181056195105654,0.00203466294243871,0.00193895427221238,0.00183392345330117,0.00185536491482348,0.00208633327005262,0.00197223557585166,0.00189315914897914,0.00198077727302201,0.00232786714519657,0.00225826771123555,0.00227982690053185,0.00203800362575193,0.00230187340572835,0.00250508122692646,0.00274421025982587,0.00294864508163845,0.00327458307776623,0.00326851893223356,0.00322586685081219,0.00306859615514181,0.00312280728451737,0.00331408414045022,0.00327156178769506,0.00344885180966086,0.00333959576907778,0.00299460573759497,0.00292619518573738,0.00300362940437958,0.00309171060493676,0.00304457191197516,0.00295936147169882,0.00295815515016487,0.00315345611459593,0.00330527465082333,0.00338502878443753,0.00355010423439147,0.00384937023776667,0.00396540443436638,0.00391702303431761,0.00398621675047891,0.00404085984391303,0.00381901847183696,0.00386233409933717,0.00385729828625819
218,"ECU","Ecuador",0.00200513079024148,0.00181667683537034,0.00184335406431956,0.0019528377139856,0.00198442764942605,0.00200815408242778,0.00212107959207105,0.00215118781729118,0.00224874900934022,0.0022087220572426,0.00228164639436572,0.00218858755485799,0.00226604705194509,0.00234921714238183,0.00246419249085858,0.00265097983530604,0.0027845046286808,0.00265103105040654,0.00308605993373542,0.00333361329581987,0.00351872792561805,0.0039573814243753,0.00429903505433061,0.00423951607759685,0.0044822282086659,0.00411667135457194,0.00344339656838034,0.00342031914482491,0.00363681544682796,0.00396780146490979,0.00346871305265336,0.00341410981315386,0.00409240805253915,0.00428316827645516,0.0030695574732112,0.00401796174484286,0.00410996107843751,0.00348086952793323,0.00366043637327595,0.00343053836571344,0.00310234651594459,0.00343424762607916,0.00347012905060506,0.00356115666094086,0.00370877794404309,0.00368837006097017,0.00356816920134761,0.00374774897407948,0.00341182952344577,0.0035997247734923,0.00370458555056728,0.00391517029310406,0.0038697915761828,0.00387327117000463,0.00392825689745215,0.00369409496303448,0.0036655304863231,0.0036412890885901,0.00357519232857803,0.00347592272485635,0.00306927870020317,0.00345395597204296,0.00355421365479696
818,"EGY","Egypt",0.00162132466371949,0.00164651574839969,0.00172157142795958,0.00183194683869923,0.00200175524087804,0.00200896417015394,0.00188166424003797,0.00162034464259806,0.0017774871088004,0.00157384312339512,0.00161248986759985,0.00163261195328413,0.00168642732793317,0.00157759902433074,0.00163583675710659,0.00175904765225457,0.00182265653275425,0.00190855707799197,0.00193076226753891,0.00200714910690817,0.00206389440602337,0.00217606969224407,0.00227420431760559,0.00223599165977966,0.00234857957883241,0.00231374336992783,0.00251170880979975,0.00247672470098636,0.00240879821864515,0.00231816992347807,0.00239955934347561,0.00243656347835677,0.0024055086502154,0.00256520294156938,0.00238082649844613,0.00253055983311523,0.00248105111256056,0.00262016766703892,0.00272775867099107,0.00276521016863233,0.00293222334204565,0.00275133118157633,0.00277689019585635,0.0030114638746315,0.00306158242439959,0.00326277823001895,0.00337915558875536,0.00346541370031692,0.00355917195229666,0.00356836495040576,0.00351075677414217,0.00363579376308449,0.0035365702570099,0.00348103817723874,0.00358092559816832,0.00348406430658718,0.003604965644302,0.00372776587924403,0.00359506699222818,0.00337170498954678,0.00327136799550262,0.00340388601808761,0.00357185000540093
222,"SLV","El Salvador",0.00227597558689568,0.0021307949991885,0.00215727997042706,0.00237893438721543,0.00239677142127896,0.00223588711579723,0.00238737823119755,0.00227466612373238,0.00230059379929026,0.00224679078595667,0.00236496633131533,0.00235353421376965,0.00239986040421694,0.0023358720251352,0.00229722039061267,0.00230608700408732,0.00241588969231249,0.00253735366301446,0.00263296833652286,0.00244806188347908,0.00218373913726172,0.00212283984363751,0.00186085816138772,0.00191816330751778,0.00173571624386085,0.00192188751664272,0.00185257987264796,0.00200897639722135,0.00200965275682534,0.00196439701564746,0.00193585730977111,0.00206394754141588,0.00207756574593954,0.00214384796128991,0.00221863440925566,0.0021457344435949,0.00215724132934516,0.00229562399724234,0.00217351225122908,0.00214412176401436,0.00197439884856579,0.00204862648304678,0.00206226299745062,0.00206626879153601,0.00204993327153391,0.00205928400943586,0.00215234696332847,0.0021601202885907,0.00205647435877365,0.00200667587340926,0.0019745228763857,0.00194433459788583,0.00196592303980547,0.00185371542678998,0.00187114282152937,0.00194421789144907,0.00190679480554387,0.00179945470102546,0.00199484667980171,0.00209039751333433,0.00188733953509216,0.00203593601499612,0.00204811539437585
226,"GNQ","Equatorial Guinea",0.000321577626416209,0.00032088300326154,0.000312294749360337,0.00031920913157467,0.000310506695470345,0.000321679637978374,0.000302412500787684,0.000297547134323905,0.000304568302544993,0.000356335346844558,0.000364606332129167,0.000477986677437555,0.000563595011822034,0.000371541687636303,0.000461466901616889,0.000516159950858216,0.000546510144927536,0.000563746006478073,0.000602620114743083,0.000582363785707767,0.000597796530376023,0.000621311668631083,0.000634539385128951,0.000582708526358302,0.000620418720931857,0.000585153510104948,0.000615120470403447,0.000648826455207597,0.000685717595757055,0.000706535836938584,0.000587043469108515,0.00211356930260669,0.00360992212776313,0.00505542407676516,0.0049905109705329,0.0134503192210294,0.0123800170965699,0.0141135774559506,0.0162577791575491,0.017032166820095,0.0186205390837941,0.0210117549737929,0.0200950942495508,0.0221834069706628,0.0222749096937757,0.022550998813497,0.0231070698837443,0.0214271195408162,0.021872027425925,0.0189404025731877,0.0186599818733988,0.0183201204276124,0.017315105274975,0.0158103921327458,0.0148170420705028,0.0127935845781616,0.0114707986907108,0.0102486430632511,0.0107846808216014,0.0101258255630441,0.0098533616449119,0.00798321041857096,0.00812926560742441
232,"ERI","Eritrea",0.00114378683693517,0.0029171763697081,0.00287108084857981,0.00281648466450232,0.00276192321684177,0.00301527360642716,0.00298141122385817,0.00293564347202417,0.00288555243790933,0.0028430582268359,0.00280385433722937,0.00277689908546248,0.00268931071464263,0.00268169058696012,0.00260393286254086,0.00246520184138174,0.00241275166884167,0.00235332415567505,0.00229362656274563,0.00225115548177657,0.00220518678731132,0.00214432655686825,0.00209452070049599,0.00211233494127727,0.00200078503714869,0.00204350364855893,0.00208985279627577,0.00196385141637359,0.00194531831116631,0.00197540971518902,0.00203285642523582,0.00213256048881435,0.00234235898962758,0.0019987695686778,0.00200981150550796,0.0020509451979863,0.00227948038777902,0.00253936072397811,0.00250879882622044,0.00260997242918136,0.00264422787603223,0.00242937747544911,0.00232948264599847,0.0023025902713133,0.00221946046888685,0.00221038926000059,0.00210873746090838,0.00220462393136689,0.0021508301175835,0.00210880226519251,0.00203033808205095,0.00209774689250741,0.00210863261222728,0.00209575572137447,0.00209054514544484,0.00208379565785211,0.0020822800551632,0.00206880441857405,0.00204505229330691,0.00202257733897562,0.00198228674405237,0.00197638767045492,0.00196637542779216
233,"EST","Estonia",0.0193935141890012,0.0191970463897371,0.0191944011990757,0.019868134347269,0.0201875519737903,0.0207210833592107,0.0213671588732054,0.021714277915851,0.0215387383245669,0.0218404622489963,0.0229459162576209,0.023397380451794,0.0240445796750922,0.0243592842140302,0.0245442397908853,0.0252336793176209,0.0257642736472406,0.0260599043863272,0.0261912507156613,0.0261876972049256,0.0271465097592165,0.0254098231726745,0.0255272708343622,0.0253994743975954,0.0251241557285346,0.027405893976966,0.0277329550250294,0.0271507665467739,0.0272089570395032,0.0261320195825476,0.0256383931928518,0.0239096095980693,0.0177249360931608,0.0145205096216656,0.0151526822991096,0.013979962885467,0.0147972017400469,0.0148018591889449,0.0136580226179449,0.0127851082256064,0.0124949874193352,0.0128870086412149,0.0125519266321093,0.0140473546749154,0.0141778723716561,0.0141214519016073,0.0136879292550545,0.0164036309932273,0.0148894764002423,0.0123490856228667,0.0158660958711204,0.0159060491668544,0.0151067214235168,0.0166127843993575,0.0159794377522261,0.0136433362449797,0.0149050608379757,0.015831040911382,0.0151613227764174,0.0109370200271611,0.00858044470117832,0.00946272236297572,0.00956718928469446
748,"SWZ","Eswatini",0.00316163041745758,0.00323474166432936,0.00321680006646911,0.00310510463376154,0.00311477791779273,0.00309651650584445,0.0033119056513422,0.00335891689735816,0.0034615924429019,0.00353864235938855,0.00369028936583383,0.00369501421150857,0.00367336025599343,0.00363487896011384,0.00344257456168726,0.0034550129039222,0.00349804075309683,0.00333191352834447,0.00346707458999422,0.00344322394925841,0.00336583890778597,0.00323121987634086,0.0031126081467249,0.00280237374238183,0.0027660589130714,0.00287771924829157,0.00284281312059166,0.00269751367197025,0.00257047155584982,0.00250869299910891,0.00312307452714309,0.00302923867498696,0.00292289483497538,0.00251939533337319,0.00297253855098418,0.00298063179221727,0.00267955508855398,0.00293585361963958,0.00287033481303437,0.00296235160108801,0.00283505224668509,0.0026221149303435,0.00266165402085441,0.00260975427773218,0.00262331998453691,0.00263802307334922,0.00253528000853642,0.0026437535516343,0.00256792094469983,0.00249574841581681,0.0023631173176231,0.00233830994299651,0.00249318004325904,0.00277380604281962,0.00221510571871406,0.00224207539049823,0.00244510399781536,0.00222835008120619,0.00227423847063325,0.00216998272078029,0.00193863575727033,0.00201573300029943,0.00208605523979129
231,"ETH","Ethiopia",0.0019341472356347,0.00190568931644502,0.0018608216344382,0.00182673923670621,0.00179095931094253,0.00176279726714049,0.00172380652341854,0.00169755396176111,0.00167072742605836,0.00163396425796832,0.00159083434558256,0.00157226592233555,0.00151039023759667,0.00150735562897052,0.00146020372507357,0.00138747809762649,0.00133614274372897,0.00132597376858502,0.00131913027982521,0.00132007433048006,0.00132171927639603,0.00129025297410492,0.00125016952901876,0.00126091445557727,0.00119714209845244,0.00122409628266321,0.00125258745508326,0.00115902524591817,0.0011238839045257,0.00113556048653092,0.00113297792916603,0.00112184587793164,0.00105012051745272,0.00102150384914602,0.000970215664949563,0.00093927198396229,0.000954127096087665,0.00133660213334274,0.00131131451979761,0.00127706502419213,0.00121177588563959,0.00123325437721928,0.0013198896377489,0.00127748099539315,0.0012797528150546,0.00102248691557009,0.00106696172280325,0.00114250437383154,0.00116018680347079,0.00116881466478498,0.00120916820991232,0.00116112290008197,0.00116928854749242,0.00114673664346739,0.00117784169563954,0.00117016768353898,0.00118719505873635,0.00119292186219794,0.00118243826626749,0.00122245157609327,0.00123082924067379,0.00122417106466876,0.00120051946214524
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"FJI","Fiji",0.00159429744600476,0.00155517407498541,0.00168416991080092,0.00164927140704827,0.0020220299463549,0.00171749662054114,0.00162282559841446,0.00173440816607094,0.00181765587109346,0.00191543257401074,0.00208451824560206,0.00207670427509294,0.00212371632251541,0.00220220585596256,0.00230255361153884,0.00221973414564678,0.00191141564965982,0.00243565775443901,0.00226372718220501,0.0025033239565626,0.0023866823771064,0.00282272709383467,0.00239945920554473,0.00212858304509994,0.00192729660085482,0.00191953438053724,0.00195096262344175,0.0017620276425651,0.00187830317778039,0.00198167538928231,0.00221541765437003,0.00202265325572861,0.00212211590640763,0.00217170595972113,0.00219092112700635,0.00225588011804414,0.00235377345462489,0.00228898967401302,0.00221259860900034,0.0021972439405311,0.00225598882414484,0.00253084201017449,0.00222208377309561,0.00242266277994095,0.00285716412020852,0.00248783492947379,0.00264948481626302,0.00253171398801771,0.00255084523675439,0.00253751291071609,0.00266594746395424,0.00262767200048439,0.00259068732101873,0.00302767958504707,0.00321075079732623,0.00406197012647187,0.00387305239385826,0.00395346124508851,0.00410217454700565,0.00444016810656911,0.00442320587730411,0.00454914396340079,0.0044441870320059
246,"FIN","Finland",0.00710625076473587,0.0069220142098025,0.00744577410867732,0.00812486389941523,0.00905117968545092,0.00955305657738009,0.0104639578211034,0.0102041906801594,0.0114121590353248,0.0126184002932662,0.0130926596946317,0.0130684387496954,0.0138788492338981,0.0151801265344515,0.0145878308283805,0.0140127010001189,0.0149520998530577,0.014642421387908,0.0150467708975097,0.0157129844753803,0.0164521444031689,0.0148352154307824,0.0127623482654514,0.0123390091039825,0.0125084727917124,0.0139349917159744,0.0146630829372159,0.0154901854637445,0.0143006917442926,0.0143703200264444,0.0142403855583282,0.0137559785708872,0.0134109494818714,0.0137829133513091,0.0148124739477546,0.0140247151899354,0.0151498476068152,0.0148494455561317,0.014109484470548,0.0139398049433605,0.01353994786532,0.0145398195222521,0.0149613948242106,0.0164078017055009,0.0156265708167214,0.0132819147800574,0.0154053686595517,0.015032881302092,0.0134222933380309,0.0126838427075687,0.0140899944661473,0.0125786523026306,0.0114898288151156,0.0115305061324088,0.0107149631823568,0.0100396913531468,0.0105130326753593,0.0100002469039874,0.0101394880813703,0.00955953756932313,0.00863168981595767,0.00861836374080787,0.00816870258130462
250,"FRA","France",0.00978326388814762,0.0100053854586764,0.0104355993958583,0.0112189028851717,0.011345961623937,0.0113328126342884,0.0111079253307042,0.0115578073325047,0.0117186049640162,0.0121927530048805,0.0124936791896712,0.0127844783885798,0.013049159902395,0.0136604569722641,0.0132066003069876,0.0120531311442609,0.013021234475748,0.0124518895466474,0.0127549769558057,0.0131515141565607,0.012521041000133,0.0115171079178072,0.0109922321506808,0.0107227479181356,0.010502584874487,0.010303648274843,0.00994964666949479,0.00968879437541964,0.00948751346241073,0.00971934375318218,0.00930495411726806,0.00967260049288304,0.00945838428105868,0.00907189064528897,0.00889090269355921,0.00896517142453605,0.00923386000119761,0.00907719785731297,0.00928018003818279,0.0091537714832009,0.00899094442988083,0.00901671111045962,0.0088591768312825,0.00885901033505184,0.00879161378866848,0.00875020307457958,0.00853713690288108,0.0083219652662307,0.00818627741756194,0.00781384332938551,0.00783796304343553,0.00742715268916019,0.00743331642877759,0.00738784536062367,0.00688320108384772,0.00691862757401662,0.00692752421156036,0.00695152367388255,0.00664574161881885,0.00649237193056502,0.0058850645068625,0.0061933138767199,0.00606913888825991
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",0.00120109753769432,0.00129197009987888,0.00101557511687976,0.00094728394343137,0.00129750484411759,0.00134880555580922,0.00180895744114239,0.00359071129410597,0.00616818537301412,0.00452970991810177,0.00647351528486651,0.00726677011217121,0.00694892930776536,0.0104008791917996,0.0107139629262068,0.00980508907950674,0.00993290358942622,0.0110817403598343,0.0128945796232456,0.0108622409434283,0.0103198498420725,0.00975929106884605,0.00963901971288715,0.00808590307213185,0.00776171136417904,0.007677158072207,0.00660206408887475,0.00542558540401496,0.00564807139233759,0.00690631525683501,0.00565499924722388,0.00512770518665934,0.00530547035701135,0.00526619172321873,0.00467662541799598,0.00490693997311857,0.00477672103535457,0.00428332285138404,0.00453107538897963,0.00399802057442028,0.00370452536853806,0.00369111963201923,0.00352913774804427,0.00366167101229108,0.0034955508041013,0.00318679359524066,0.00320010728542582,0.00306781504916201,0.00337045259372316,0.00322791317063613,0.00365775332314499,0.00347496191819464,0.00317702625081328,0.00306087184172648,0.00293880840224623,0.0028545632104636,0.00290465562844705,0.00293175218377593,0.00273143121479262,0.00287890725147529,0.00262823037696073,0.00259802860011985,0.00247403507420703
270,"GMB","Gambia",0.00155709635204892,0.00150801239529602,0.00153386374937842,0.00155770165348836,0.00156230299635956,0.00155960236038596,0.00155803566696979,0.00141493655335043,0.00158627950259541,0.00156876379733923,0.00162082798247124,0.00161936886042508,0.00155728182705293,0.00149358601390851,0.00143546185603055,0.00149209752181808,0.0014764090179682,0.00150536710771336,0.00147344325337977,0.00140849882400328,0.00148938192505838,0.00145970362632363,0.00146424573588521,0.00129660127482047,0.00122064553987764,0.00121715200979487,0.00120599451056267,0.00121205436869665,0.00119377272107548,0.00115063837108345,0.00116743928596139,0.0011568051269178,0.00110962851505387,0.00107211362747355,0.00107006324001851,0.00106613103839698,0.00107446035009812,0.00100912527088038,0.00102972373319648,0.00100739778546207,0.00103786401621104,0.000973504324920967,0.00094377105062793,0.000995998740947367,0.00104744064879282,0.00105812687307874,0.00108453602946075,0.00105864808035434,0.00111496466436918,0.00126657043563267,0.00131452168638939,0.00110557338260405,0.00111947323016729,0.00111774890593255,0.00115229698782879,0.00119441240264112,0.00111202025197587,0.00110222570135336,0.00106555399040294,0.00111950218483684,0.00110983898570122,0.00110594428004527,0.00110366919044846
268,"GEO","Georgia",0.00604850779021286,0.00628320012960363,0.00664477302342898,0.00714804381436545,0.00759777278247164,0.00806948694410445,0.00857943882824514,0.00900095611363523,0.00929853796106177,0.0096937749675269,0.00978624481176728,0.00974919529185683,0.0101953439707036,0.00996764407778433,0.00964703820539783,0.010082299591761,0.00988486551215917,0.00944306397383408,0.00943842235714123,0.00964404315832242,0.00925145376815811,0.00928958818958819,0.00905777934313639,0.00890968818870148,0.00920480939812211,0.00946250402110275,0.00926517802104368,0.00923977653631285,0.0104617341933329,0.0103598567651406,0.0103618617242815,0.00800524277590521,0.00667875799322869,0.00553900156787685,0.00363125480244727,0.00309313387531501,0.00332413443109166,0.00322343338820799,0.00309798204687663,0.00294775942511195,0.00320595423595661,0.00291844579464838,0.00332060831742497,0.00359177586761869,0.00368953541073602,0.0035042712703163,0.00413122073876383,0.00440709421738696,0.00394733826536353,0.00398269566085949,0.00409050372422389,0.00499439229845484,0.00536301038865888,0.00503719267024382,0.00517891796933603,0.00548303803530262,0.0055820421434713,0.00522224681089398,0.00478214830933392,0.00482041234236905,0.00478352364241591,0.00479301139780133,0.00491485257112319
276,"DEU","Germany",0.0143217528280613,0.0145551848824993,0.0151943139163511,0.0159428938640478,0.0162621354743932,0.0160120699763222,0.0157715547656197,0.0154307912210907,0.0161130092958714,0.0168447741835219,0.0164506933151202,0.016535870323797,0.016417631395265,0.0170192898696786,0.0167726485423428,0.0159106324343756,0.0171346854836702,0.0166267284105871,0.0169214522084387,0.0174881714043981,0.0171851765447873,0.0164995221719156,0.01595510398468,0.0158194826298625,0.0162693603160649,0.016461699049183,0.016400384063723,0.0161893665872216,0.015951155894688,0.0155755049730428,0.0156070216081021,0.0150188787207662,0.0142483439111225,0.0140421891503443,0.0137662296391376,0.0136394170326126,0.0138291684933098,0.013369465004053,0.0130678690478084,0.0126369906115869,0.0126135017496577,0.0127690826676527,0.0124909904102384,0.0124503817666999,0.0122281232813993,0.011918914625108,0.0120176942315711,0.0117147380706177,0.0117412722091901,0.0109487758385121,0.0113916235300102,0.011304144405736,0.0113497377577349,0.011573711921437,0.0110271972339703,0.0109716633978119,0.0109101216924344,0.0106605850524315,0.0102030857148178,0.00955240589449682,0.00878367423544662,0.00913939116216512,0.00894452414979858
288,"GHA","Ghana",0.0010119192477476,0.000967575177988443,0.000923833625043812,0.000951745605499848,0.000953561924327596,0.00092536580866525,0.000911055059953928,0.000888488752430293,0.000899230614985332,0.000887177131017844,0.000951859619189801,0.000901395320038319,0.000903709521466691,0.000905073332007222,0.000893304643552527,0.000872239234119842,0.000838844320766398,0.000886119213382925,0.000816469785178663,0.000961754304458922,0.000825924721661902,0.000795022664448258,0.000808424267157919,0.000795809900562463,0.000738295641584661,0.00074926657936454,0.000727792831242509,0.00074520693826127,0.000732009026643648,0.000799052805168489,0.000753027355117006,0.000765728671450846,0.00086361841863842,0.000859337621780052,0.000846483398073829,0.000757095899654989,0.000746861271653625,0.000801919636698847,0.000840777211164609,0.00079783421532831,0.000743215199896753,0.000735274857460126,0.000780790319990157,0.000758629568399918,0.000681310942113654,0.000766308287731969,0.00082191611209448,0.000894812454024579,0.000859579265666525,0.000905118649282134,0.0010872299320278,0.00176863711934633,0.00120154458347708,0.00130327781809782,0.00136048066917011,0.00134358290182387,0.00141219368293003,0.00196870770295089,0.00156669892277261,0.00158590952624318,0.00167714504241262,0.00173296519593333,0.00171076360375399
300,"GRC","Greece",0.00307532953860095,0.00319637296753413,0.00324264257389681,0.00353486150625765,0.00366831096293736,0.00417335792652754,0.00437917672773137,0.00450817633354245,0.00487318901720845,0.00527118933097938,0.00504313412578419,0.00548282217397823,0.00595918740215025,0.00674352335726187,0.00670242719779086,0.00696566787239454,0.00733353286570202,0.00767758083785761,0.00771778541136817,0.00801251914223516,0.00791135705918742,0.0077562118743801,0.00788162802378423,0.00820819149542275,0.00836501259473589,0.00873907572752987,0.00852977657846782,0.00897237614361946,0.00944752023591153,0.0100631567596326,0.0102001786444207,0.0100855945977137,0.0101333860816856,0.010037479392548,0.0102427564857801,0.0104233294102064,0.0106710466782294,0.0110808770333785,0.0115387991372425,0.0115056192805262,0.011779674412131,0.011774677383777,0.0117650010245806,0.0120734219308625,0.012063413880296,0.0124902410179594,0.0120496949192776,0.0123370170701417,0.0119545676815546,0.0112503564188296,0.0107238686413806,0.010467650358639,0.0102351007165135,0.00942840953995322,0.0091748081898841,0.0088787855852429,0.00858299451622503,0.0089494442372478,0.00866730855701199,0.00805202068127633,0.00706126101183903,0.00729427572268258,0.00761058667220112
304,"GRL","Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,"GRD","Grenada",0.000751436462910037,0.0007010757550265,0.000757206513138717,0.000681924402881856,0.000757527173634659,0.000768399405452731,0.000849940218052122,0.000916479586166483,0.000970700411888225,0.00103746905784289,0.00101425795088771,0.00107328461967829,0.00105080071264953,0.00113235498436957,0.000945386965794439,0.00103488807698245,0.00106876763001002,0.00108759355957188,0.00114841719635532,0.00111448205623569,0.00111542103376284,0.00122576715464914,0.00124930180040193,0.00123327459588295,0.00121479351121283,0.00119365952115813,0.0012120999474691,0.00127252954800744,0.00148175155441193,0.00155824800451504,0.00159203206558503,0.00162695021953127,0.0016785104908947,0.00169562115235923,0.00189450539864695,0.00200762156448203,0.00207306144249661,0.00225677931576803,0.00236786346516008,0.00260037538732295,0.00257444429965001,0.00265172231692855,0.00275661778972753,0.00287848077984182,0.00282092570948537,0.00293765577666116,0.00309077918333514,0.00320837502797046,0.00338707124948879,0.00339423747671061,0.00353629197029087,0.00339386606101742,0.00361995479329146,0.00396602676471846,0.00357516105516563,0.00389980164733569,0.00400665021756164,0.00413775440163412,0.00424611861652358,0.00432311446823767,0.00409944203197399,0.00410956504293395,0.00419931121350787
320,"GTM","Guatemala",0.00166263124382399,0.00165833793557767,0.00165559749637099,0.00168291020139099,0.00171539726706308,0.00172771422480159,0.00161699208477658,0.00159324674810077,0.00168868631844131,0.0016988235559482,0.00173042553733623,0.00176874532051969,0.00185490248628567,0.00184937770399282,0.00172739405768814,0.00176577285406933,0.0015920652416442,0.00174428578624151,0.0017872859753374,0.00185706053434063,0.00190810872197129,0.00180291267971172,0.00170424277172352,0.00165006279995471,0.00163064651871878,0.0016172478327719,0.00161066819775295,0.00160912415153966,0.00157744802296339,0.00156757343150888,0.00169659100464469,0.00170643028891403,0.00180903305775166,0.0017478415818244,0.00184405971912191,0.00180561061540504,0.00164566247019296,0.00170454513854837,0.00176189853266481,0.0017683548818247,0.0017863267413366,0.00179432113626131,0.00181619817315768,0.00175872835962367,0.00180336738971155,0.00186817689931614,0.00180208925380657,0.0017756154793008,0.00163007588669553,0.00165631323574894,0.00158720875149644,0.00158517207054498,0.00159812560487654,0.00166416721744065,0.00172262875011858,0.00185717362653372,0.00190765045309834,0.00195602551012226,0.00179681836672896,0.00189583538353891,0.00173770443376578,0.00185427650416318,0.00186236964570455
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",0.00181391168256268,0.00185629415270812,0.00187382942868344,0.00187954953485017,0.00187581783653069,0.00186800355467801,0.00186817873355154,0.00183144779440508,0.00181801249123197,0.00178015458383854,0.00182414447417495,0.00176795976907866,0.00174418363061992,0.00182238919357411,0.0015922466827523,0.00165141505917821,0.00168197303435712,0.00182497119150173,0.00164070289532034,0.00171050821061742,0.00191328535985838,0.00170057249961371,0.0018211434708168,0.00171424068497772,0.00168711278832391,0.00152674974117177,0.00142511311179995,0.00149474537235082,0.00146060337868642,0.00154586593648216,0.00158851096410296,0.00158070442372683,0.00151599595737534,0.00152729518199934,0.00154413895021173,0.00161682364250081,0.00154161690928744,0.00145776396866122,0.00155205882481738,0.00158224623502902,0.00163873744492452,0.0017266740052976,0.00184419296811883,0.00183211749226596,0.00181049318053409,0.0019384987977174,0.00193707281130685,0.00193636128819256,0.00195026782286114,0.00196409196669941,0.00215450160884409,0.00222117588323085,0.00228351129126682,0.0022307137759454,0.00222156438092305,0.00220796528607695,0.00239753046374629,0.00235492989871813,0.00233272937086375,0.00239477434314119,0.00241551915377277,0.00244777047667934,0.00247339321544942
