"code","iso","country","CDP.raw.2000","CDP.raw.2001","CDP.raw.2002","CDP.raw.2003","CDP.raw.2004","CDP.raw.2005","CDP.raw.2006","CDP.raw.2007","CDP.raw.2008","CDP.raw.2009","CDP.raw.2010","CDP.raw.2011","CDP.raw.2012","CDP.raw.2013","CDP.raw.2014","CDP.raw.2015","CDP.raw.2016","CDP.raw.2017","CDP.raw.2018","CDP.raw.2019","CDP.raw.2020","CDP.raw.2021","CDP.raw.2022"
70,"BIH","Bosnia and Herzegovina",0.00327854832447311,0.00316162716635152,0.0033757068014974,0.00343187235778751,0.00373231392481769,0.0039191059980591,0.00428448781072515,0.00435999814483949,0.00506128956970098,0.00529613669436405,0.00554846907455173,0.00634795292096177,0.00602393059191789,0.00602645297353124,0.00540784592078406,0.00523802310046758,0.00624260137360932,0.00644069779385339,0.0064924112227669,0.00619225437442993,0.00627765415745865,0.00609547870902247,0.00610346424728965
72,"BWA","Botswana",0.00218738668836151,0.00218351466857367,0.00221456941837081,0.00209387129740982,0.00209502631670956,0.0021622320712043,0.00214288558534643,0.0021496214749842,0.00224331745810334,0.00188162499831829,0.00216921803673198,0.00188787836238279,0.00233366412556925,0.00255405710306483,0.00303054199632811,0.00235176017028682,0.00269858758891244,0.00294662941556979,0.00306120255454427,0.00271314900736168,0.00217992288727389,0.00237072516658842,0.00283895522492855
76,"BRA","Brazil",0.00193424577588966,0.00194244063896054,0.00192692479917835,0.00188712896296945,0.00195663708634925,0.00195062205759318,0.00195355188898217,0.00204724876740265,0.00214165691483328,0.0020038037801926,0.00224222648405967,0.00233407823552929,0.00249182275102294,0.00263936811539035,0.00274207195382475,0.00257984127304004,0.00238204101914971,0.00238421839828648,0.00227437962748189,0.00223561220495178,0.00208495325697613,0.00231985768087457,0.00224545751525016
92,"VGB","British Virgin Islands",0.00583207321925985,0.00603069177518517,0.00671251409244645,0.00666727322354654,0.00677473035439137,0.00701706600842661,0.00738132631665502,0.00741788734071692,0.00743603293126556,0.00718059458659962,0.00771200464508637,0.00760002861025678,0.00747728792090356,0.00741570994870363,0.00746180663422043,0.00773574882517197,0.00776192878038939,0.0059725881570193,0.00531452118015494,0.00538647500816727,0.00521565836298932,0.00499170883940425,0.00500826451068986
96,"BRN","Brunei Darussalam",0.01595784516249,0.0152300696350382,0.0134399178272219,0.0158111589931732,0.0156482321360703,0.0148030201272371,0.0191618428252613,0.0213247238374856,0.0238333942917767,0.0198429582048362,0.0202432052073838,0.0237989951289029,0.023362109286989,0.018523239606211,0.021194924163572,0.0164515460607742,0.0179178758896813,0.0216358438786203,0.0215174305555099,0.0245013251384362,0.0251331247977712,0.0253761161137976,0.0239501998976797
100,"BGR","Bulgaria",0.00555844569992445,0.00610825182183471,0.00588214972956141,0.00649151798832165,0.00641786621497321,0.00660639229752903,0.0068196919633292,0.00737988407359975,0.0072101476870156,0.00614682023973297,0.00646443974683999,0.00722950233644214,0.00660973472161439,0.00586181088874215,0.00625168566005351,0.00670396709600511,0.00636056084670053,0.006703073266914,0.00618923978365066,0.00605420844128965,0.0052687531532383,0.0061476394010961,0.00713794345949117
854,"BFA","Burkina Faso",8.66548466760378e-05,8.09072528899663e-05,7.92662627146335e-05,8.24632324195894e-05,8.18196070958094e-05,8.08640952998607e-05,9.50060324865534e-05,0.000107799112056019,0.000114064674853727,0.000116867357503611,0.000126350538944447,0.000128348970195403,0.000153029975232839,0.000162382282205641,0.000160237369825349,0.000198471060402161,0.000202536271910348,0.000227821728662141,0.000245679305335538,0.000262867923142578,0.00024133271385436,0.000265997483019147,0.000262954518275514
108,"BDI","Burundi",4.29852025925942e-05,3.17340859785494e-05,3.19617960041137e-05,2.3497976780123e-05,2.77868283333071e-05,2.08269893355875e-05,2.39221016976596e-05,2.53656284406193e-05,2.52289502348906e-05,1.93520400910927e-05,3.25185542707283e-05,3.60365505244279e-05,3.59373096409846e-05,3.53780260990187e-05,3.31665445916512e-05,3.3131639462791e-05,3.93171735562916e-05,4.59823157764899e-05,5.61256322701029e-05,5.80076966102611e-05,6.02088431694391e-05,6.37388640798003e-05,6.19454909792958e-05
132,"CPV","Cabo Verde",0.000647645067877648,0.000747020117693011,0.000805221974046502,0.000862406762079531,0.000873487154298445,0.000907028226943735,0.000991493012403685,0.0010017811397313,0.000918986706797091,0.00100901795445642,0.00106852489965695,0.00116687676888693,0.000940254446825409,0.000916101789087676,0.000892388605249086,0.000889181876464686,0.000885826137100327,0.000901482244572124,0.000942937874867385,0.000971512746304352,0.000886695043251407,0.000950559692863546,0.000958912501252078
116,"KHM","Cambodia",0.0001629607979839,0.000182335953274191,0.000175590415975317,0.00018595479565927,0.000187754943370929,0.000209385922392212,0.000222377292282356,0.000253094779205895,0.000277305440204338,0.00032192497770456,0.00035354413481372,0.000361928065165877,0.000377098245443185,0.000375789941694101,0.000449302210663499,0.000542604022708447,0.000699008178393741,0.000788059818796383,0.000869493815526066,0.00112412770911837,0.00116084544177826,0.00121347666788877,0.00119007810560231
120,"CMR","Cameroon",0.00037031007537083,0.000359022341550347,0.000336221622057424,0.000348814233633023,0.000339003933220455,0.000313968413667162,0.000309042635046729,0.000405951522265728,0.000389869938205575,0.000442820124430294,0.000421737964444049,0.000396355039116624,0.00036150279422104,0.000362851724264398,0.000393348561906075,0.000428054356438015,0.000419963114855868,0.000392653330970639,0.000384638764586935,0.000372030867170737,0.000366221706858436,0.000378612504822346,0.000342927120252517
124,"CAN","Canada",0.0184807759376189,0.018024847900326,0.017996569328682,0.0183739937391584,0.0181489522255674,0.017825581473326,0.0174566783831187,0.0180532945068725,0.0173491325510477,0.0161807178204911,0.0163524162224347,0.0164608350236756,0.0162982689993968,0.0162340874524885,0.0159817723062163,0.0159841414290476,0.0154444101400812,0.015505492763679,0.0155689997806841,0.0153874678617013,0.0137564925416605,0.0140523920604015,0.0140751414509841
136,"CYM","Cayman Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,"CAF","Central African Republic",6.23797274398338e-05,6.3849803356401e-05,6.15226802298247e-05,5.55035572549301e-05,5.34222667623783e-05,5.13624438502445e-05,5.28992499916169e-05,5.27547388693905e-05,3.69087531364493e-05,3.5319221652127e-05,3.61677203353514e-05,3.94892500499786e-05,3.99153123642188e-05,2.44143170912713e-05,2.59601803308956e-05,3.72532879549929e-05,4.0344383981247e-05,4.32633990835226e-05,4.3150047695877e-05,4.36079614168748e-05,4.45740423954992e-05,4.56711652676168e-05,4.05485109351666e-05
148,"TCD","Chad",5.90269942246993e-05,5.92112876697956e-05,5.96884922998802e-05,9.59524855796299e-05,9.38815755297522e-05,9.2523785478718e-05,9.27056631666973e-05,0.000101555761867009,7.86096942839246e-05,0.000105778703925356,0.00010391209684762,0.00010334282633629,0.00013664918204761,0.000157262165019553,0.000159360410719784,0.000166312077743764,0.000162716026336147,0.000155387947283327,0.000152747898856643,0.000142813435109208,0.000136933605105306,0.000143573556861876,0.000133677237881926
152,"CHL","Chile",0.00381079758795696,0.00340881598578666,0.00349409356465201,0.00347435575611043,0.00369762466045939,0.00377906139968499,0.00392124688937423,0.00427245447320361,0.00423447471536412,0.00391837880076317,0.00419588573481768,0.00454602348448703,0.00459127432929332,0.00466802773555165,0.00438680313356048,0.00457647408706246,0.00465887307627924,0.00458055366406859,0.00451509761748073,0.0048308605508026,0.00415424123658878,0.0045675794431411,0.00430416600868481
156,"CHN","China",0.00289012423226798,0.00293156699378637,0.00320450069477976,0.00375746560819621,0.00402550074076578,0.00451181454519375,0.00495365292012021,0.00529907899493202,0.00566298228850228,0.00592753428851464,0.00644434070348244,0.00708710855399308,0.00722155263078898,0.00730346544245055,0.00728840699362935,0.00715069019437789,0.00703638845729913,0.00717020779267527,0.00738111614977273,0.00761575566004191,0.00773440023009971,0.0080264478278138,0.00807037189052908
170,"COL","Colombia",0.00144309997299984,0.00142698804632527,0.00138184458051472,0.0013974993558697,0.00131210193083112,0.00142492332146087,0.00145663140422291,0.00139681988774824,0.00152832379839441,0.0016351662046034,0.00170176457536206,0.00168232219994566,0.00175297145745525,0.00190546295243015,0.00210557980621938,0.00205379416670425,0.00209309677881249,0.00190841410752019,0.00176780452719685,0.00188290121331417,0.00176183310185573,0.00185892050849204,0.00192230841322144
174,"COM","Comoros",0.00019113268921935,0.000193989495035062,0.000190066309272745,0.000237784364969393,0.000252187888236165,0.000241100217148121,0.000272683070429896,0.00017224213363938,0.000174623095620125,0.000211003077076326,0.000245747106813165,0.000213255013274713,0.000224800709368011,0.000261941426351136,0.000225599346218647,0.000245866976346725,0.000289690069576218,0.000351167969078229,0.000377579661811666,0.00039373642517061,0.000472676843230799,0.000505254590783096,0.000493274775043571
184,"COK","Cook Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,"CRI","Costa Rica",0.00135551936678057,0.0013980401299241,0.00151490934483824,0.0015715343914749,0.00160874680222182,0.00155782635519343,0.00160037665873493,0.00179295182887797,0.00177478537520428,0.00169790419786963,0.00162099485447159,0.001562164642055,0.00153276530816631,0.00159270810847623,0.00159947324770549,0.00151290199698526,0.0015885961685337,0.00160778176830405,0.00158952559695238,0.00151407872260686,0.00132013305192791,0.00148534135323018,0.00152267018940033
384,"CIV","Cote d'Ivoire",0.000394863306243515,0.000443576325327906,0.000421296547022413,0.000292580747398152,0.000398290632633668,0.0003987490309414,0.00035512106291118,0.000335723604050924,0.00033157757803139,0.000273721270996349,0.000294731692673718,0.000302518004233182,0.000387993341126971,0.000430800409062671,0.000430658223842686,0.00040491799627701,0.000494876254438394,0.000483012615420921,0.000406073526884738,0.000402908911418339,0.000410961276216295,0.000426861061401722,0.000416687983620582
191,"HRV","Croatia",0.00439988386786804,0.00483349465771262,0.00508749741959402,0.0053941379728599,0.00531637312470627,0.00541513859449063,0.00546181761660992,0.00576762631904586,0.00547471154202724,0.00506489982518431,0.00489314983719649,0.00482410650237832,0.00447123344704644,0.00433118844172847,0.00417176580972976,0.00424033860282068,0.00433816492033095,0.00454451549111666,0.00433582008563722,0.00439270212777778,0.00416795012729741,0.0044884317391041,0.00454750554666902
192,"CUB","Cuba",0.00232090581134671,0.00226372167287643,0.00228500745997923,0.00231647831561918,0.00224682142814772,0.00233074464280419,0.00238158622936257,0.0023251524243863,0.00249261707199075,0.0025166934470817,0.00302910128665944,0.0026048180889774,0.00263841131432155,0.00248418637496483,0.00243630420788835,0.00259867037426088,0.00248382173537601,0.0022006579929827,0.00204207725251629,0.00199871209579629,0.00188281295311614,0.00186031701233545,0.00186591737154388
531,"CUW","Curacao",0.0372790546702889,0.0393766461761837,0.0379157962712876,0.0371666518472265,0.0383284179897015,0.0370318845719643,0.0376160761750839,0.0415188425513804,0.0394356928999782,0.0400898650860952,0.027267239387237,0.0342946865036438,0.0413406974909263,0.0385403388331968,0.0435941478683078,0.046385618432713,0.0387824431305742,0.0309955985640705,0.0270656223326806,0.0142425924632084,0.0116578701104249,0.0114238993842803,0.0117115811285306
196,"CYP","Cyprus",0.00749242755056176,0.0072328807149913,0.00729939903774083,0.007557003204421,0.00764587472898102,0.00767294678416275,0.00775508228101593,0.00791852904136158,0.00797858703782357,0.00762411511552845,0.00717112840642486,0.0068009182868637,0.00627965255056257,0.00564077897613747,0.00590554773730476,0.00587188817863993,0.00615559449366192,0.00620907667471883,0.00600716586447492,0.00597503293505303,0.00558440547818477,0.00564975538950472,0.00561680004806846
203,"CZE","Czech Republic",0.0124071385151713,0.0124448747276969,0.0121575938605946,0.0125143929518106,0.0125811863373349,0.0123090860681218,0.0123602222152493,0.0124656987781794,0.0118397401262216,0.011011079683029,0.0112169286000585,0.0109757075370042,0.0105889753625505,0.0101512207066249,0.00990525048675554,0.00995843770911997,0.0100963012264026,0.0101729389106601,0.0100055602958768,0.0094671961255882,0.00857156296431573,0.0092011539301113,0.00930729818506855
180,"COD","Dem. Rep. Congo",3.50650034992867e-05,3.28793358168219e-05,3.35697813109033e-05,3.9397695681213e-05,3.69997662604256e-05,4.04659702579421e-05,4.02960348989883e-05,4.35274329659918e-05,4.31578349841239e-05,3.80733577470914e-05,4.12244288223585e-05,4.43128303771119e-05,3.94197705416884e-05,5.33843514186114e-05,6.6640233359361e-05,4.16563152448566e-05,3.14304941697866e-05,3.68099687202979e-05,3.87553083832475e-05,3.99543681563597e-05,3.99525266935299e-05,4.10940865159223e-05,3.63759941695581e-05
208,"DNK","Denmark",0.0101705022591649,0.0104308660942465,0.0103339092392837,0.0112502762266472,0.0101951659203725,0.00950928521404789,0.0109430317010093,0.0100173895513091,0.00933015366571578,0.00884493520655308,0.00886670960158677,0.00794117066506194,0.00712881082327042,0.00743784743774192,0.00665749081561745,0.00617765068553301,0.00644491916326499,0.00601296420744568,0.0059736154752248,0.00532301971655865,0.00485297831075676,0.00505542925306049,0.00492277244620545
262,"DJI","Djibouti",0.000493778578580737,0.000478647663588029,0.000506097228716724,0.000522512713740264,0.000496966542151317,0.000498316806300934,0.000488852313072719,0.000533594699929265,0.000564403558330294,0.00049200146931039,0.000562037164966454,0.000504537201207074,0.000510650248297962,0.000572872173992695,0.000392590151905326,0.000428956187813779,0.000371492800238857,0.000376606861394987,0.000411350039774277,0.000417709277893851,0.000350825320297495,0.000411409341081546,0.000404190005237384
212,"DMA","Dominica",0.00150106809469464,0.00161284169442284,0.00150291523834637,0.00171310014318693,0.00208382185668037,0.00218749453941812,0.00207872916121149,0.00250393311523083,0.00245040853711727,0.00271655981508134,0.00250466147916515,0.0022386314043816,0.00239345023806759,0.00228936776180996,0.0023767856885442,0.00251220592226492,0.00245748127006778,0.00218581594534324,0.0022763226635415,0.0024109312874503,0.00218837419265227,0.00209663089100544,0.00210649950000664
214,"DOM","Dominican Republic",0.00222363791920014,0.00220838707453525,0.00238190881579344,0.00239297795570861,0.00191672549710472,0.00195755323352885,0.00205855088458886,0.00212640845674861,0.00213503587412433,0.00205022185437066,0.00210249260561338,0.00215251208662325,0.00211893167684007,0.00209381250692632,0.00212024580234624,0.00225782900594972,0.00234095002201166,0.00225569375694505,0.00239247285785107,0.00260751705998774,0.00213657885749601,0.00213933444221181,0.00210511375873331
218,"ECU","Ecuador",0.00165740970284912,0.00182225772307689,0.00189945631805246,0.00203527596939755,0.00216172803661705,0.00222146556548247,0.00211932517738322,0.00240524693563759,0.00209111227447526,0.00227898866468587,0.00242010778838364,0.00251112998590704,0.00241598194176314,0.0025221015628774,0.00274040403822694,0.0025485300526353,0.00239404170636584,0.00234619019897439,0.00225845408325632,0.00231006514365783,0.00187106588610154,0.00223239987386564,0.00231172754663366
818,"EGY","Egypt",0.00201531848364498,0.00175221778292202,0.00173609987548431,0.00197357595487692,0.00196814907379305,0.00212729890261711,0.00222243433511169,0.00229637436500548,0.00235825907844199,0.00241491616607683,0.00233354663810544,0.00243180665109526,0.00234253212252262,0.00226412174590087,0.00237361458020355,0.00229708353477895,0.0023990370363718,0.00255538039829336,0.00235112857502893,0.00242514105229742,0.002118249395876,0.00225955961463785,0.00233310587722319
222,"SLV","El Salvador",0.000951748362194675,0.000978173369599287,0.00100974969519934,0.00106769747664698,0.00103614471980516,0.00104304365507077,0.00111324597899304,0.00113259955378702,0.00105547340710008,0.00103632634913893,0.00103346316354053,0.00105899227281133,0.00105041045474629,0.000985260990152133,0.000990599825728054,0.00107008529691009,0.00105524104547642,0.000952613682394744,0.000997811016941273,0.00120213196699758,0.00104795507283782,0.00118584605172994,0.00121747195340274
226,"GNQ","Equatorial Guinea",0.00394066464713414,0.00430253025984679,0.00366185170598588,0.00396797747951388,0.00742705360771097,0.0071791741707778,0.00682738915183009,0.00603275537450083,0.00597173421396468,0.00469636671407667,0.00584932642865758,0.00532464570097895,0.00578122558902731,0.00658888421571512,0.00592363620577324,0.0052216984244842,0.00540289497252348,0.00541956134306453,0.0040000557128774,0.00298640179708786,0.00346154886719226,0.00344402371104825,0.00303073472060458
232,"ERI","Eritrea",0.000252596631243039,0.000254412611913905,0.000235777448062783,0.000267760480478334,0.000278315551415755,0.000271548537849433,0.000190600105207032,0.000192524561343518,0.000136189846322495,0.000161261995538189,0.000157998669703678,0.000180142000593717,0.000186998005783572,0.000172768866147897,0.000171241233831407,0.000165971395331346,0.000165656779514455,0.000163989323871173,0.000180825868514035,0.000185230977172425,0.000180240347855851,0.000193471368235431,0.000189147566753927
233,"EST","Estonia",0.0110822411217534,0.0114414837261375,0.0111432214074722,0.0125945361906413,0.01271693312586,0.0126196668912284,0.0122102710277324,0.0148746008845514,0.013329229976184,0.0108032135784657,0.0142514487793016,0.0142803966233528,0.0134360295792326,0.014916893086566,0.0143230372948632,0.0120297351554765,0.0132917667914908,0.0142239341003356,0.0135288552541931,0.0092878148539526,0.0069490248433377,0.00782903851992348,0.00766812202677637
748,"SWZ","Eswatini",0.00117333788777443,0.00105198790853815,0.00102861699890275,0.000948185535093129,0.000938549247300528,0.000946861886431953,0.000941723150867328,0.000959933875026753,0.00093796140824135,0.000967128997904805,0.000906073168957742,0.000911549154084918,0.00105161933484728,0.00125156417802076,0.000683421191705933,0.000765799833500303,0.000923597228592135,0.000856022720364082,0.000890402506661335,0.000958593996475757,0.000924801910803749,0.000948973661735117,0.00105274020522013
231,"ETH","Ethiopia",5.16598257935307e-05,6.1788634576775e-05,6.23538219999999e-05,6.65615646515491e-05,6.85057149938353e-05,6.39748688735694e-05,6.67349375043446e-05,7.12179025974829e-05,7.60765414771005e-05,7.43865044210421e-05,7.10110710356835e-05,8.0621290477349e-05,8.58504614061671e-05,0.000100747724753526,0.000120470534452793,0.000123901346277142,0.000136997630834143,0.000144029421091555,0.000143876884860496,0.000146117284229056,0.000151975287727308,0.000157291420422055,0.000154589644480221
234,"FRO","Faeroe Islands",0.015086114761279,0.0164798789058277,0.0154972336744067,0.0154625253207292,0.0155755694013211,0.0149470501749808,0.0140301782129034,0.0142435433510473,0.0130178678399537,0.0118781721695678,0.0130181367486057,0.0117372793783326,0.0121901140684411,0.0133943574703623,0.0123229547095842,0.012459521468371,0.0127314747474747,0.0140782799124029,0.0142375036797174,0.014321085118322,0.0144700562815988,0.0139305014493632,0.0140917918132986
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"FJI","Fiji",0.000978790107093663,0.00123859254963125,0.00103511703285745,0.00120820888420116,0.00154716394341942,0.00123703212069292,0.00136188987363772,0.00128036003248774,0.00094347492681687,0.000822968190971196,0.00120618377603502,0.00109937395208625,0.00106349536190891,0.00121091696326716,0.001366978811409,0.00143910261455435,0.001371686500577,0.00148185765520649,0.00153439997575307,0.00153304440203847,0.00113095123466979,0.00117426329329009,0.00115504902017807
246,"FIN","Finland",0.0110138520295452,0.0120497115655951,0.0125064463740516,0.0139370429467483,0.0131860619734775,0.0108741814865759,0.0129828181930734,0.0126230921659683,0.0110326741884056,0.0104715023082596,0.0119479385279952,0.010511347608287,0.00944703988994402,0.00950823059945887,0.00871901407522313,0.00806382882038627,0.00859788805094094,0.00810680195068674,0.00829114182240135,0.00768870506153463,0.00682425292650767,0.00684838180427887,0.0065077885432113
250,"FRA","France",0.00666941549334155,0.0066943220786778,0.00657151409499424,0.00662167268710075,0.00659235009107896,0.00658239440245608,0.00638225237902987,0.00618512418090351,0.00604557776254832,0.00572946374035946,0.00578732263512561,0.00541573136173496,0.00542547876283132,0.00542850836174094,0.00492875122476558,0.00497744111419661,0.00500315295672406,0.0050318633032557,0.00479339190537671,0.00467879691206152,0.00416455288060636,0.00452594572445527,0.00437759399588571
258,"PYF","French Polynesia",0.00243851000490182,0.00284444165630918,0.00279956933977008,0.00296547138194268,0.00288037374781007,0.0030549103519516,0.0029855693504207,0.00292405582037401,0.00297760890796199,0.00297239295317111,0.00325358366104275,0.00310829579513785,0.00305563464813109,0.00305299411176536,0.00293248422585063,0.00290069125766398,0.0029582511471992,0.00291433406667795,0.00294246755777773,0.00292174284408292,0.0028033386327504,0.00290487183974098,0.00285105134987968
266,"GAB","Gabon",0.0048142186766708,0.00495948819001671,0.00465851476791645,0.0048941372542054,0.00450659344977862,0.00426719791599272,0.00368879205173202,0.00325056115609053,0.00336185173796915,0.00320793046389183,0.00341070173647565,0.00328795859278885,0.00306516164394269,0.00311572374201866,0.0032383688149825,0.00319226202009847,0.00312610546959388,0.00274702306672302,0.00249723420986615,0.0024193236732774,0.00258608943295983,0.00251171378109422,0.00238826837078908
270,"GMB","Gambia",0.000191160031136547,0.000203081011917275,0.00019496749162245,0.00018948614435562,0.000197719300966056,0.000194193094542897,0.000203401636422497,0.000197225538463456,0.000199246158561571,0.000198990585793552,0.000219392703668813,0.000221870352094773,0.000216887415611927,0.000200023624985823,0.000230985660700067,0.00025856263256541,0.000254575553489849,0.000249274519965295,0.00026525573884747,0.00028331970841207,0.000271882424014033,0.000286764554206692,0.000284728230655363
268,"GEO","Georgia",0.00110381255641885,0.00092791182724963,0.000841593149568972,0.000944277814099462,0.001087718861235,0.00128480823197385,0.00157023280829527,0.00164803807297581,0.00137946654544229,0.00160853480480034,0.00163943562744186,0.00207763826110852,0.0022136643165282,0.0021552612829616,0.00240325175633479,0.00261891637750796,0.00270091651795507,0.00272867899360492,0.00270022856332424,0.00292637622212079,0.00284054585638142,0.00298120132360305,0.00298798740452665
276,"DEU","Germany",0.0109344550158913,0.0111140617539527,0.0108964833049218,0.0109028576855448,0.0107328243884107,0.010494443711413,0.0106522878065434,0.0103350832631159,0.0103867598961777,0.00962470837130637,0.0101633747359732,0.0100605929972073,0.0101063999049501,0.0103391172663805,0.00981370722862159,0.00977007973020697,0.00973597457234217,0.00950900506850546,0.00910444506868921,0.00851445595343997,0.0077831355673309,0.00815902490244381,0.00791634396936011
288,"GHA","Ghana",0.00027015837175171,0.000295542731955616,0.000312320512742694,0.000313395458330649,0.000294462557410048,0.000271728900507451,0.000368991601996763,0.000378849054002982,0.000342197354140846,0.000275262962581489,0.000349662212280807,0.000394397155122554,0.00047076816425613,0.00045798547233672,0.000470006303974049,0.000504594566350845,0.000470906496899409,0.000411541303674176,0.000492162327021953,0.000520850530584907,0.000595649578135645,0.000638566946853579,0.000621550463629647
300,"GRC","Greece",0.00952942774256344,0.00969992467699601,0.00963128769874084,0.00998041995792514,0.00999396331654262,0.0103654965441412,0.0102010754915915,0.0103675586668518,0.0100272583977447,0.00939224662536602,0.00875381395410284,0.00851022887260065,0.00827455845245584,0.00745204628255596,0.00721937872287733,0.00692435464285082,0.00662223397407024,0.0069591517806103,0.00668794289823453,0.00613337475285229,0.00519879003959564,0.00540880868872573,0.00564639097497747
304,"GRL","Greenland",0.0118819395017793,0.0109737675244011,0.0102482167146567,0.011438432132476,0.0112368751208027,0.0113041204882761,0.0116751505971043,0.0115602068782601,0.0120260438858117,0.0105196811249401,0.0119391951498111,0.0127628054139568,0.010205238514346,0.00996694580670294,0.0092834461319833,0.00936864240652955,0.00937237212116894,0.00968135725984473,0.00972188029916283,0.00987842240995996,0.00952957404154917,0.0100032725539689,0.0104431187236371
308,"GRD","Grenada",0.00177347531461762,0.00179914023124815,0.00189579695281389,0.00198800809269818,0.00187355272288981,0.00196070890852033,0.00207979240999027,0.00213166256433207,0.00224769288216362,0.00223239057298519,0.0022811845070546,0.00219996867331489,0.00233915384084478,0.00260047030655436,0.00198772590106127,0.00218645150445453,0.00222956504342897,0.00230285889134228,0.00252610843907484,0.00268700498679965,0.00234068395558898,0.00264699247715735,0.00271382068286995
320,"GTM","Guatemala",0.000842533516960578,0.000861997528196047,0.000882621578600814,0.000841536066662798,0.000881581112926715,0.000935202171422547,0.000921535629884556,0.000901157046717081,0.000792847259591861,0.000817277994528867,0.000778255651663827,0.000773838824432306,0.000783161246262331,0.000851615154790125,0.000903358954837506,0.00102469694772556,0.0010694229100436,0.00107665093444067,0.00113175821088706,0.00117451664124882,0.00102838742212101,0.00115039755813985,0.00110573623952042
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",0.000178871764755696,0.00018481130731707,0.000189227295142455,0.00019380378178744,0.000196671836826064,0.000199633396257421,0.000202625654765892,0.000206091033888679,0.000204184447817616,0.000210597343284914,0.000241871072819765,0.000246407956448657,0.00022448541491406,0.000190898409198014,0.00019106628966772,0.000210839189891483,0.000229754075686018,0.000264605165565716,0.000251857128838672,0.000304479842237285,0.000340730016532183,0.000359684401763286,0.000357420498989537
624,"GNB","Guinea-Bissau",0.000119072282627682,0.000119473826528178,0.000119694044698595,0.000147601229199493,0.00014960553344484,0.000154026235891087,0.000152872764199758,0.000159131708043448,0.000152622459489221,0.000153546761515876,0.000151963349114993,0.000150293004983788,0.000148536016753019,0.000144595827543818,0.00014922426259487,0.000155660485466363,0.000165769081497826,0.000161776675075246,0.000161790795109496,0.000163633106431655,0.00014722684673494,0.000155793032865306,0.00015518145878984
328,"GUY","Guyana",0.00230251722216294,0.0022953979223726,0.00225529413157303,0.00244246754373739,0.00253445972247062,0.0021317214880961,0.00199055074917553,0.00235380643762698,0.00226403765829079,0.00254099656842257,0.00252290315162341,0.00263391693428107,0.00263485159268031,0.0025491423831313,0.00262545766584828,0.0026533158693898,0.00312833591168917,0.00304855399884311,0.0031864054748141,0.00345010548961083,0.00399946316434906,0.0044295860927068,0.00437369895879049
332,"HTI","Haiti",0.000195466509573606,0.000172854836521269,0.000206110405627363,0.000192934180415717,0.000184343759749433,0.000189240317532748,0.000189076991216374,0.000188136890591854,0.000183873743132013,0.000194057228441199,0.000217093645930798,0.000228333032690592,0.000223987010755232,0.000263736041602055,0.000259741881069802,0.000251866516305777,0.00027809979405994,0.000288966118605262,0.000309664985231503,0.000277002839139122,0.000222216788995946,0.000211870318581397,0.000211193963415469
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",0.000755853408854827,0.000828460145531059,0.00084691729593011,0.000928476651927809,0.000974368524154345,0.000903530233969751,0.00099393275835356,0.00103684236630422,0.00105321437506858,0.00097017217509064,0.000946240847016537,0.00102758015537018,0.00104844099433065,0.00104511287509387,0.00103871581531941,0.00111334375329902,0.00102764140903001,0.00106280812365866,0.00100698560064504,0.00112651742016468,0.000941151364522519,0.00105414421035292,0.00106967051872365
344,"HKG","Hong Kong",0.00604392894399569,0.00563002828785934,0.00585475877160797,0.00641860244009535,0.006128016597071,0.00641850384362432,0.00611261442937398,0.00629996351668509,0.00615001643275109,0.00596308510922388,0.00570355389878456,0.00610183213961239,0.00597782712600757,0.0061718217280814,0.00629251730073928,0.00581513898456496,0.00591088279475467,0.00573921596909231,0.00571621021432813,0.00558081430886971,0.00447762632204453,0.00442129780081894,0.00416124019026347
348,"HUN","Hungary",0.00572971826366424,0.00590022442056309,0.00581635195533375,0.00610695801698641,0.00596129956267693,0.0059879386845426,0.00592866575692315,0.0058306117259494,0.00571082208603682,0.00514257673060364,0.00520873401049149,0.00503956069633026,0.00471945685132283,0.00441415736157794,0.00443844511435354,0.00474624310159719,0.00480725395340252,0.00506543706273484,0.00506716644649531,0.00504654323347203,0.00485484570180404,0.00500148316072472,0.00458032638488625
